,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,source,concentration,mol_weight (g/mol),np_size_avg (nm),time_set,"min_Incub_period, h","growth_temp, C",Valance_electron,labuteASA,tpsa,CrippenMR,chi0v
238,TiO2,Candida albicans,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,0,3.096910013,79.866,28,24,48,37,16,26.40611331,34.14,1.373,2.878049394
239,TiO2,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,4,79.866,28,24,24,37,16,26.40611331,34.14,1.373,2.878049394
240,TiO2,Enterococcus faecalis,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,0,3.698970004,79.866,28,24,24,37,16,26.40611331,34.14,1.373,2.878049394
241,TiO2,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.698970004,79.866,28,24,48,37,16,26.40611331,34.14,1.373,2.878049394
242,TiO2,Escherichia coli,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.397940009,79.866,28,24,48,37,16,26.40611331,34.14,1.373,2.878049394
243,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.698970004,79.866,28,24,24,37,16,26.40611331,34.14,1.373,2.878049394
244,TiO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,3.397940009,79.866,28,24,24,37,16,26.40611331,34.14,1.373,2.878049394
245,ZnO,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.494850022,81.3794,30,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
246,ZnO,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.795880017,81.3794,30,24,48,37,8,22.60496136,17.07,0.6865,4.082482905
247,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.591064607,81.3794,30,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
248,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.892651034,81.3794,30,24,24,37,8,22.60496136,17.07,0.6865,4.082482905
257,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.880813592,81.3794,18,0,48,37,8,22.60496136,17.07,0.6865,4.082482905
258,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.909020854,81.3794,18,1,48,37,8,22.60496136,17.07,0.6865,4.082482905
259,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.937016107,81.3794,18,2,48,37,8,22.60496136,17.07,0.6865,4.082482905
260,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.959041392,81.3794,18,3,48,37,8,22.60496136,17.07,0.6865,4.082482905
261,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.977723605,81.3794,18,4,48,37,8,22.60496136,17.07,0.6865,4.082482905
263,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.897627091,81.3794,18,1,48,37,8,22.60496136,17.07,0.6865,4.082482905
264,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.910624405,81.3794,18,2,48,37,8,22.60496136,17.07,0.6865,4.082482905
265,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.920123326,81.3794,18,3,48,37,8,22.60496136,17.07,0.6865,4.082482905
266,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.931966115,81.3794,18,4,48,37,8,22.60496136,17.07,0.6865,4.082482905
268,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.806179974,81.3794,18,1,48,37,8,22.60496136,17.07,0.6865,4.082482905
269,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.69019608,81.3794,18,2,48,37,8,22.60496136,17.07,0.6865,4.082482905
270,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.633468456,81.3794,18,3,48,37,8,22.60496136,17.07,0.6865,4.082482905
271,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.591064607,81.3794,18,4,48,37,8,22.60496136,17.07,0.6865,4.082482905
273,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.776701184,81.3794,18,1,48,37,8,22.60496136,17.07,0.6865,4.082482905
274,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.544068044,81.3794,18,2,48,37,8,22.60496136,17.07,0.6865,4.082482905
278,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.531478917,81.3794,18,1,48,37,8,22.60496136,17.07,0.6865,4.082482905
283,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,0.491361694,81.3794,18,1,48,37,8,22.60496136,17.07,0.6865,4.082482905
287,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.869818208,81.3794,18,0,12,37,8,22.60496136,17.07,0.6865,4.082482905
288,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.897627091,81.3794,18,1,12,37,8,22.60496136,17.07,0.6865,4.082482905
289,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.924279286,81.3794,18,2,12,37,8,22.60496136,17.07,0.6865,4.082482905
290,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.955206538,81.3794,18,3,12,37,8,22.60496136,17.07,0.6865,4.082482905
291,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.982271233,81.3794,18,4,12,37,8,22.60496136,17.07,0.6865,4.082482905
293,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.880813592,81.3794,18,1,12,37,8,22.60496136,17.07,0.6865,4.082482905
294,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.892094603,81.3794,18,2,12,37,8,22.60496136,17.07,0.6865,4.082482905
295,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.908485019,81.3794,18,3,12,37,8,22.60496136,17.07,0.6865,4.082482905
296,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.919078092,81.3794,18,4,12,37,8,22.60496136,17.07,0.6865,4.082482905
298,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.812913357,81.3794,18,1,12,37,8,22.60496136,17.07,0.6865,4.082482905
299,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.612783857,81.3794,18,2,12,37,8,22.60496136,17.07,0.6865,4.082482905
300,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.556302501,81.3794,18,3,12,37,8,22.60496136,17.07,0.6865,4.082482905
301,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.51851394,81.3794,18,4,12,37,8,22.60496136,17.07,0.6865,4.082482905
303,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.643452676,81.3794,18,1,12,37,8,22.60496136,17.07,0.6865,4.082482905
308,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.505149978,81.3794,18,1,12,37,8,22.60496136,17.07,0.6865,4.082482905
313,ZnO,Salmonella enterica,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,food,0,0.414973348,81.3794,18,1,12,37,8,22.60496136,17.07,0.6865,4.082482905
317,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.860338007,81.3794,11.3,0,24,37,8,22.60496136,17.07,0.6865,4.082482905
318,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.880813592,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
319,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.913813852,81.3794,18,2,24,37,8,22.60496136,17.07,0.6865,4.082482905
320,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.944482672,81.3794,18,3,24,37,8,22.60496136,17.07,0.6865,4.082482905
321,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.973127854,81.3794,18,4,24,37,8,22.60496136,17.07,0.6865,4.082482905
322,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.860338007,81.3794,18,0,24,37,8,22.60496136,17.07,0.6865,4.082482905
323,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.86332286,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
324,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.872738827,81.3794,18,2,24,37,8,22.60496136,17.07,0.6865,4.082482905
325,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.88536122,81.3794,18,3,24,37,8,22.60496136,17.07,0.6865,4.082482905
326,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.897627091,81.3794,18,4,24,37,8,22.60496136,17.07,0.6865,4.082482905
328,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.836324116,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
329,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.743509765,81.3794,18,2,24,37,8,22.60496136,17.07,0.6865,4.082482905
330,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.599883072,81.3794,18,3,24,37,8,22.60496136,17.07,0.6865,4.082482905
331,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.505149978,81.3794,18,4,24,37,8,22.60496136,17.07,0.6865,4.082482905
333,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.743509765,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
338,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.599883072,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
343,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.511883361,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
347,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.869818208,81.3794,18,0,24,37,8,22.60496136,17.07,0.6865,4.082482905
348,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.897627091,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
349,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.924279286,81.3794,18,2,24,37,8,22.60496136,17.07,0.6865,4.082482905
350,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.955206538,81.3794,18,3,24,37,8,22.60496136,17.07,0.6865,4.082482905
351,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.982271233,81.3794,18,4,24,37,8,22.60496136,17.07,0.6865,4.082482905
354,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.892094603,81.3794,18,2,24,37,8,22.60496136,17.07,0.6865,4.082482905
355,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.908485019,81.3794,18,3,24,37,8,22.60496136,17.07,0.6865,4.082482905
356,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.919078092,81.3794,18,4,24,37,8,22.60496136,17.07,0.6865,4.082482905
358,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.812913357,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
359,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.612783857,81.3794,18,2,24,37,8,22.60496136,17.07,0.6865,4.082482905
360,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.556302501,81.3794,18,3,24,37,8,22.60496136,17.07,0.6865,4.082482905
361,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.51851394,81.3794,18,4,24,37,8,22.60496136,17.07,0.6865,4.082482905
363,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.643452676,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
368,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.505149978,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
373,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,rod-shaped,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259190#sec024,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.414973348,81.3794,18,1,24,37,8,22.60496136,17.07,0.6865,4.082482905
377,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,-1.522878745,81.3794,100,18,24,37,8,22.60496136,17.07,0.6865,4.082482905
378,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/33672118/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.515873844,81.3794,100,18,24,37,8,22.60496136,17.07,0.6865,4.082482905
